"record_id","transaction_id","date","time","location_id","SKU","quantity","is_member","customer_id","total_with_tax","tax"
"1692","576","2023-01-27","17:53:15","1","bau61","2","false","0","0.40","0.07"
"1416","575","2023-01-18","13:03:47","3","ttyc7","2","false","0","4.80","0.80"
"1614","575","2023-01-18","13:03:47","4","iu8mz","1.65","false","0","3.30","0.55"
"1782","575","2023-01-18","13:03:47","1","hw422","4","false","0","5.60","0.93"
"1797","575","2023-01-18","13:03:47","5","iu8mz","1.58","false","0","3.16","0.53"
"1083","574","2023-01-01","12:15:39","1","qmqeu","2","true","62","5.20","0.87"
"1362","574","2023-01-01","12:15:39","3","fjl3q","3","true","62","0.60","0.10"
"1700","574","2023-01-01","12:15:39","4","ysrak","3","true","62","6.90","1.15"
"1184","573","2023-01-09","13:48:56","2","1m6s7","4","false","0","8.80","1.47"
"1215","573","2023-01-09","13:48:56","1","qmqeu","3","false","0","7.80","1.30"
"1325","573","2023-01-09","13:48:56","2","fjl3q","5","false","0","1.00","0.17"
"1389","573","2023-01-09","13:48:56","2","skexy","3","false","0","9.00","1.50"
"1750","573","2023-01-09","13:48:56","1","skexy","4","false","0","12.00","2.00"
"1457","572","2023-01-15","19:56:48","5","osv5f","2","false","0","4.00","0.67"
"1067","571","2023-01-09","13:01:24","2","ypf75","3.02","false","0","7.55","1.26"
"1220","571","2023-01-09","13:01:24","1","iu8mz","1.64","false","0","3.28","0.55"
"1669","570","2023-01-25","14:13:34","2","cdue8","2","true","70","0.40","0.07"
"1423","569","2023-01-11","9:51:23","2","ysrak","5","false","0","11.50","1.92"
"1771","569","2023-01-11","9:51:23","5","sm0ik","2","false","0","2.40","0.40"
"1354","568","2023-01-26","9:52:12","4","ypf75","3.88","false","0","9.70","1.62"
"1575","568","2023-01-26","9:52:12","5","1m6s7","2","false","0","4.40","0.73"
"1641","568","2023-01-26","9:52:12","1","ttyc7","4","false","0","9.60","1.60"
"1288","567","2023-01-13","8:56:32","4","e02d7","4.75","true","21","0.48","0.08"
"1456","567","2023-01-13","8:56:32","3","bau61","5","true","21","1.00","0.17"
"1694","567","2023-01-13","8:56:32","3","ypf75","2.95","true","21","7.38","1.23"
"1875","567","2023-01-13","8:56:32","5","jv78l","5","true","21","6.50","1.08"
"1223","566","2023-01-22","17:52:28","5","e02d7","4.49","false","0","0.45","0.08"
"1229","566","2023-01-22","17:52:28","4","iu8mz","4.33","false","0","8.66","1.44"
"1723","566","2023-01-22","17:52:28","1","cdue8","3","false","0","0.60","0.10"
"1996","566","2023-01-22","17:52:28","2","ttyc7","3","false","0","7.20","1.20"
"1156","565","2023-01-19","14:19:20","1","ysrak","5","false","0","11.50","1.92"
"1570","565","2023-01-19","14:19:20","3","qmqeu","2","false","0","5.20","0.87"
"1321","564","2023-01-24","19:15:04","5","9gc8o","4","false","0","22.00","3.67"
"1311","562","2023-01-23","15:52:57","1","cdue8","4","false","0","0.80","0.13"
"1504","562","2023-01-23","15:52:57","2","sm0ik","5","false","0","6.00","1.00"
"1539","562","2023-01-23","15:52:57","3","ttyc7","5","false","0","12.00","2.00"
"1907","562","2023-01-23","15:52:57","4","xfjts","2","false","0","0.40","0.07"
"1770","561","2023-01-25","16:42:28","5","cdue8","3","false","0","0.60","0.10"
"1775","561","2023-01-25","16:42:28","4","sm0ik","4","false","0","4.80","0.80"
"1273","560","2023-01-10","17:07:03","3","fjl3q","2","false","0","0.40","0.07"
"1396","560","2023-01-10","17:07:03","5","bau61","5","false","0","1.00","0.17"
"1746","560","2023-01-10","17:07:03","5","9gc8o","2","false","0","11.00","1.83"
"1029","559","2023-01-25","14:59:46","4","sm0ik","2","true","62","2.40","0.40"
"1336","559","2023-01-25","14:59:46","3","9gc8o","2","true","62","11.00","1.83"
"1658","559","2023-01-25","14:59:46","2","cdue8","5","true","62","1.00","0.17"
"1935","559","2023-01-25","14:59:46","1","sm0ik","2","true","62","2.40","0.40"
"1065","558","2023-01-11","11:39:22","1","e02d7","1.35","false","0","0.14","0.02"
"1099","558","2023-01-11","11:39:22","2","ck5sb","2","false","0","3.40","0.57"
"1163","558","2023-01-11","11:39:22","5","e02d7","3.15","false","0","0.32","0.05"
"1758","558","2023-01-11","11:39:22","2","skexy","2","false","0","6.00","1.00"
"1804","558","2023-01-11","11:39:22","5","9gc8o","2","false","0","11.00","1.83"
"1492","557","2023-01-01","11:37:05","2","fjl3q","4","false","0","0.80","0.13"
"1806","557","2023-01-01","11:37:05","2","9gc8o","2","false","0","11.00","1.83"
"1433","556","2023-01-08","9:25:52","1","9gc8o","5","true","10","27.50","4.58"
"1438","556","2023-01-08","9:25:52","1","ysrak","4","true","10","9.20","1.53"
"1493","556","2023-01-08","9:25:52","3","ck5sb","2","true","10","3.40","0.57"
"1502","556","2023-01-08","9:25:52","2","hw422","2","true","10","2.80","0.47"
"1741","556","2023-01-08","9:25:52","2","cdue8","2","true","10","0.40","0.07"
"1149","555","2023-01-06","10:26:39","4","9gc8o","4","true","71","22.00","3.67"
"1217","555","2023-01-06","10:26:39","4","hw422","5","true","71","7.00","1.17"
"1497","555","2023-01-06","10:26:39","2","hw422","2","true","71","2.80","0.47"
"1550","555","2023-01-06","10:26:39","2","e02d7","2.48","true","71","0.25","0.04"
"1679","555","2023-01-06","10:26:39","2","osv5f","3","true","71","6.00","1.00"
"1735","555","2023-01-06","10:26:39","5","skexy","3","true","71","9.00","1.50"
"1754","555","2023-01-06","10:26:39","4","1m6s7","2","true","71","4.40","0.73"
"2000","555","2023-01-06","10:26:39","4","1m6s7","3","true","71","6.60","1.10"
"1172","554","2023-01-25","15:41:53","1","ck5sb","4","true","70","6.80","1.13"
"1027","553","2023-01-25","11:31:28","1","j0ayn","3","false","0","4.50","0.75"
"1003","550","2023-01-06","15:52:40","2","j0ayn","4","true","71","6.00","1.00"
"1061","550","2023-01-06","15:52:40","1","xfjts","2","true","71","0.40","0.07"
"1413","550","2023-01-06","15:52:40","2","hw422","2","true","71","2.80","0.47"
"1993","550","2023-01-06","15:52:40","2","sm0ik","2","true","71","2.40","0.40"
"1177","549","2023-01-26","9:59:36","5","ypf75","1.07","false","0","2.68","0.45"
"1434","549","2023-01-26","9:59:36","2","cdue8","2","false","0","0.40","0.07"
"1768","549","2023-01-26","9:59:36","4","skexy","2","false","0","6.00","1.00"
"1160","548","2023-01-04","8:55:31","5","ck5sb","5","false","0","8.50","1.42"
"1080","547","2023-01-23","13:16:10","5","xfjts","4","false","0","0.80","0.13"
"1375","547","2023-01-23","13:16:10","4","xfjts","4","false","0","0.80","0.13"
"1128","546","2023-01-09","17:13:04","4","fjl3q","3","true","5","0.60","0.10"
"1158","546","2023-01-09","17:13:04","3","ysrak","4","true","5","9.20","1.53"
"1629","546","2023-01-09","17:13:04","3","jv78l","3","true","5","3.90","0.65"
"1069","545","2023-01-25","8:44:42","5","9gc8o","2","true","65","11.00","1.83"
"1089","545","2023-01-25","8:44:42","2","9gc8o","4","true","65","22.00","3.67"
"1394","545","2023-01-25","8:44:42","2","skexy","4","true","65","12.00","2.00"
"1581","545","2023-01-25","8:44:42","4","ttyc7","5","true","65","12.00","2.00"
"1721","545","2023-01-25","8:44:42","1","iu8mz","4.02","true","65","8.04","1.34"
"1766","545","2023-01-25","8:44:42","5","xfjts","3","true","65","0.60","0.10"
"1883","545","2023-01-25","8:44:42","3","ttyc7","3","true","65","7.20","1.20"
"1947","545","2023-01-25","8:44:42","4","ysrak","2","true","65","4.60","0.77"
"1441","544","2023-01-14","10:50:41","3","ysrak","2","true","2","4.60","0.77"
"1683","544","2023-01-14","10:50:41","4","qbzh7","2","true","2","5.00","0.83"
"1823","544","2023-01-14","10:50:41","5","fjl3q","3","true","2","0.60","0.10"
"1831","544","2023-01-14","10:50:41","4","qbzh7","4","true","2","10.00","1.67"
"1305","543","2023-01-03","15:03:20","1","ysrak","3","false","0","6.90","1.15"
"1564","543","2023-01-03","15:03:20","3","ck5sb","2","false","0","3.40","0.57"
"1734","543","2023-01-03","15:03:20","5","hw422","5","false","0","7.00","1.17"
"1968","543","2023-01-03","15:03:20","5","xfjts","5","false","0","1.00","0.17"
"1318","542","2023-01-24","14:44:07","1","xfjts","3","true","81","0.60","0.10"
"1447","542","2023-01-24","14:44:07","1","qmqeu","5","true","81","13.00","2.17"
"1872","542","2023-01-24","14:44:07","5","hw422","3","true","81","4.20","0.70"
"1928","542","2023-01-24","14:44:07","1","xfjts","3","true","81","0.60","0.10"
"1075","541","2023-01-15","13:30:58","2","ck5sb","4","true","40","6.80","1.13"
"1085","541","2023-01-15","13:30:58","2","j0ayn","4","true","40","6.00","1.00"
"1138","541","2023-01-15","13:30:58","3","j0ayn","3","true","40","4.50","0.75"
"1667","541","2023-01-15","13:30:58","2","skexy","4","true","40","12.00","2.00"
"1201","540","2023-01-17","9:47:50","2","bau61","3","true","5","0.60","0.10"
"1540","540","2023-01-17","9:47:50","4","iu8mz","1.55","true","5","3.10","0.52"
"1682","539","2023-01-27","12:37:18","5","sm0ik","3","false","0","3.60","0.60"
"1819","539","2023-01-27","12:37:18","5","cdue8","5","false","0","1.00","0.17"
"1432","538","2023-01-09","19:27:53","5","fjl3q","3","false","0","0.60","0.10"
"1668","538","2023-01-09","19:27:53","4","skexy","5","false","0","15.00","2.50"
"1578","537","2023-01-06","17:07:46","4","cdue8","2","false","0","0.40","0.07"
"1959","537","2023-01-06","17:07:46","5","sm0ik","3","false","0","3.60","0.60"
"1486","536","2023-01-01","15:59:16","1","hw422","3","true","38","4.20","0.70"
"1946","536","2023-01-01","15:59:16","5","cdue8","2","true","38","0.40","0.07"
"1979","536","2023-01-01","15:59:16","1","fjl3q","4","true","38","0.80","0.13"
"1511","535","2023-01-03","12:59:15","1","qmqeu","2","true","11","5.20","0.87"
"1825","535","2023-01-03","12:59:15","2","ttyc7","3","true","11","7.20","1.20"
"1832","535","2023-01-03","12:59:15","3","jv78l","2","true","11","2.60","0.43"
"1848","535","2023-01-03","12:59:15","1","sm0ik","3","true","11","3.60","0.60"
"1302","534","2023-01-23","8:31:09","4","osv5f","2","true","30","4.00","0.67"
"1388","534","2023-01-23","8:31:09","3","e02d7","2.96","true","30","0.30","0.05"
"1430","534","2023-01-23","8:31:09","5","ck5sb","4","true","30","6.80","1.13"
"1653","533","2023-01-24","11:14:41","5","fjl3q","4","true","5","0.80","0.13"
"1706","533","2023-01-24","11:14:41","2","cdue8","5","true","5","1.00","0.17"
"1760","533","2023-01-24","11:14:41","4","j0ayn","5","true","5","7.50","1.25"
"1894","533","2023-01-24","11:14:41","4","qbzh7","3","true","5","7.50","1.25"
"1169","532","2023-01-17","16:05:20","1","bau61","4","false","0","0.80","0.13"
"1594","532","2023-01-17","16:05:20","1","ck5sb","2","false","0","3.40","0.57"
"1056","531","2023-01-29","19:33:11","4","cdue8","2","false","0","0.40","0.07"
"1222","531","2023-01-29","19:33:11","3","sm0ik","3","false","0","3.60","0.60"
"1426","531","2023-01-29","19:33:11","4","bau61","3","false","0","0.60","0.10"
"1484","531","2023-01-29","19:33:11","2","xfjts","4","false","0","0.80","0.13"
"1285","530","2023-01-16","12:02:41","2","ttyc7","2","false","0","4.80","0.80"
"1565","530","2023-01-16","12:02:41","2","skexy","4","false","0","12.00","2.00"
"1652","530","2023-01-16","12:02:41","3","j0ayn","4","false","0","6.00","1.00"
"1346","529","2023-01-11","10:06:24","5","cdue8","3","false","0","0.60","0.10"
"1365","529","2023-01-11","10:06:24","3","ysrak","3","false","0","6.90","1.15"
"1404","529","2023-01-11","10:06:24","4","cdue8","3","false","0","0.60","0.10"
"1528","529","2023-01-11","10:06:24","1","j0ayn","5","false","0","7.50","1.25"
"1588","529","2023-01-11","10:06:24","4","e02d7","1.12","false","0","0.11","0.02"
"1830","529","2023-01-11","10:06:24","1","9gc8o","2","false","0","11.00","1.83"
"1494","528","2023-01-28","11:06:12","1","ttyc7","4","false","0","9.60","1.60"
"1100","527","2023-01-24","14:27:37","5","9gc8o","3","true","94","16.50","2.75"
"1198","527","2023-01-24","14:27:37","5","cdue8","3","true","94","0.60","0.10"
"1159","526","2023-01-02","8:58:34","4","iu8mz","2.9","false","0","5.80","0.97"
"1262","526","2023-01-02","8:58:34","3","ypf75","2.62","false","0","6.55","1.09"
"1555","526","2023-01-02","8:58:34","3","qmqeu","2","false","0","5.20","0.87"
"1788","526","2023-01-02","8:58:34","5","sm0ik","4","false","0","4.80","0.80"
"1661","525","2023-01-03","11:02:22","4","1m6s7","2","false","0","4.40","0.73"
"1772","525","2023-01-03","11:02:22","1","cdue8","5","false","0","1.00","0.17"
"1780","525","2023-01-03","11:02:22","3","ysrak","3","false","0","6.90","1.15"
"1408","524","2023-01-06","8:23:19","2","bau61","4","true","55","0.80","0.13"
"1126","523","2023-01-30","19:38:25","2","hw422","2","false","0","2.80","0.47"
"1260","523","2023-01-30","19:38:25","4","bau61","2","false","0","0.40","0.07"
"1370","523","2023-01-30","19:38:25","5","1m6s7","2","false","0","4.40","0.73"
"1435","523","2023-01-30","19:38:25","1","skexy","5","false","0","15.00","2.50"
"1826","523","2023-01-30","19:38:25","3","xfjts","3","false","0","0.60","0.10"
"1263","522","2023-01-01","16:19:14","3","ck5sb","4","false","0","6.80","1.13"
"1373","522","2023-01-01","16:19:14","2","sm0ik","4","false","0","4.80","0.80"
"1665","522","2023-01-01","16:19:14","3","sm0ik","3","false","0","3.60","0.60"
"1022","520","2023-01-02","19:26:11","1","qmqeu","4","false","0","10.40","1.73"
"1026","520","2023-01-02","19:26:11","2","iu8mz","4.37","false","0","8.74","1.46"
"1090","520","2023-01-02","19:26:11","3","sm0ik","5","false","0","6.00","1.00"
"1114","520","2023-01-02","19:26:11","1","sm0ik","2","false","0","2.40","0.40"
"1333","520","2023-01-02","19:26:11","4","ck5sb","3","false","0","5.10","0.85"
"1250","519","2023-01-04","16:34:06","5","j0ayn","4","true","42","6.00","1.00"
"1290","519","2023-01-04","16:34:06","2","osv5f","1","true","42","2.00","0.33"
"1546","519","2023-01-04","16:34:06","3","ypf75","3.23","true","42","8.07","1.34"
"1643","518","2023-01-26","12:47:43","5","e02d7","1.17","true","22","0.12","0.02"
"1801","518","2023-01-26","12:47:43","5","qmqeu","5","true","22","13.00","2.17"
"1916","518","2023-01-26","12:47:43","3","1m6s7","4","true","22","8.80","1.47"
"1045","517","2023-01-22","9:09:53","1","osv5f","5","true","15","10.00","1.67"
"1789","517","2023-01-22","9:09:53","3","bau61","2","true","15","0.40","0.07"
"1926","517","2023-01-22","9:09:53","1","1m6s7","4","true","15","8.80","1.47"
"1242","516","2023-01-15","12:42:17","4","ttyc7","5","false","0","12.00","2.00"
"1320","516","2023-01-15","12:42:17","2","fjl3q","3","false","0","0.60","0.10"
"1459","516","2023-01-15","12:42:17","3","bau61","4","false","0","0.80","0.13"
"1586","516","2023-01-15","12:42:17","2","j0ayn","3","false","0","4.50","0.75"
"1595","516","2023-01-15","12:42:17","5","qmqeu","5","false","0","13.00","2.17"
"1019","515","2023-01-03","17:02:17","1","e02d7","4.49","false","0","0.45","0.08"
"1334","515","2023-01-03","17:02:17","3","9gc8o","2","false","0","11.00","1.83"
"1707","514","2023-01-01","8:05:20","2","1m6s7","5","false","0","11.00","1.83"
"1927","514","2023-01-01","8:05:20","2","sm0ik","4","false","0","4.80","0.80"
"1010","513","2023-01-13","12:25:48","1","9gc8o","2","true","69","11.00","1.83"
"1378","513","2023-01-13","12:25:48","5","bau61","4","true","69","0.80","0.13"
"1379","513","2023-01-13","12:25:48","3","skexy","5","true","69","15.00","2.50"
"1548","513","2023-01-13","12:25:48","3","j0ayn","4","true","69","6.00","1.00"
"1560","513","2023-01-13","12:25:48","1","j0ayn","2","true","69","3.00","0.50"
"1655","513","2023-01-13","12:25:48","4","hw422","5","true","69","7.00","1.17"
"1914","513","2023-01-13","12:25:48","5","xfjts","4","true","69","0.80","0.13"
"1054","512","2023-01-07","19:41:47","3","e02d7","3.81","true","13","0.38","0.06"
"1714","512","2023-01-07","19:41:47","5","xfjts","2","true","13","0.40","0.07"
"1308","511","2023-01-09","16:10:55","3","bau61","2","false","0","0.40","0.07"
"1532","511","2023-01-09","16:10:55","4","skexy","4","false","0","12.00","2.00"
"1093","510","2023-01-21","14:29:32","2","hw422","4","false","0","5.60","0.93"
"1097","510","2023-01-21","14:29:32","5","osv5f","3","false","0","6.00","1.00"
"1293","510","2023-01-21","14:29:32","2","e02d7","2.15","false","0","0.21","0.04"
"1444","510","2023-01-21","14:29:32","3","j0ayn","4","false","0","6.00","1.00"
"1591","510","2023-01-21","14:29:32","5","jv78l","5","false","0","6.50","1.08"
"1719","510","2023-01-21","14:29:32","5","hw422","2","false","0","2.80","0.47"
"1466","509","2023-01-22","19:11:45","2","j0ayn","2","false","0","3.00","0.50"
"1060","508","2023-01-22","10:50:57","1","sm0ik","5","false","0","6.00","1.00"
"1102","508","2023-01-22","10:50:57","5","ck5sb","3","false","0","5.10","0.85"
"1424","508","2023-01-22","10:50:57","3","iu8mz","3.91","false","0","7.82","1.30"
"1690","508","2023-01-22","10:50:57","1","e02d7","1.89","false","0","0.19","0.03"
"1150","507","2023-01-24","11:19:59","3","cdue8","4","true","60","0.80","0.13"
"1472","507","2023-01-24","11:19:59","5","hw422","4","true","60","5.60","0.93"
"1808","507","2023-01-24","11:19:59","1","bau61","2","true","60","0.40","0.07"
"1941","507","2023-01-24","11:19:59","4","bau61","2","true","60","0.40","0.07"
"1043","506","2023-01-25","19:07:50","4","j0ayn","2","true","5","3.00","0.50"
"1590","506","2023-01-25","19:07:50","3","skexy","5","true","5","15.00","2.50"
"1879","506","2023-01-25","19:07:50","1","cdue8","4","true","5","0.80","0.13"
"1966","506","2023-01-25","19:07:50","5","qmqeu","4","true","5","10.40","1.73"
"1982","505","2023-01-28","19:42:22","4","ck5sb","4","false","0","6.80","1.13"
"1309","504","2023-01-21","12:10:08","5","bau61","3","false","0","0.60","0.10"
"1533","504","2023-01-21","12:10:08","3","ck5sb","3","false","0","5.10","0.85"
"1572","504","2023-01-21","12:10:08","4","9gc8o","3","false","0","16.50","2.75"
"1709","504","2023-01-21","12:10:08","2","xfjts","3","false","0","0.60","0.10"
"1130","503","2023-01-11","17:03:22","3","ck5sb","2","true","8","3.40","0.57"
"1449","503","2023-01-11","17:03:22","3","cdue8","5","true","8","1.00","0.17"
"1584","503","2023-01-11","17:03:22","4","ttyc7","3","true","8","7.20","1.20"
"1443","502","2023-01-25","10:49:57","1","bau61","2","false","0","0.40","0.07"
"1474","502","2023-01-25","10:49:57","4","bau61","3","false","0","0.60","0.10"
"1593","502","2023-01-25","10:49:57","3","e02d7","4.57","false","0","0.46","0.08"
"1628","502","2023-01-25","10:49:57","1","ysrak","5","false","0","11.50","1.92"
"1649","502","2023-01-25","10:49:57","1","ttyc7","3","false","0","7.20","1.20"
"1722","502","2023-01-25","10:49:57","3","fjl3q","5","false","0","1.00","0.17"
"1049","501","2023-01-17","15:24:06","5","iu8mz","4.48","false","0","8.96","1.49"
"1109","501","2023-01-17","15:24:06","3","bau61","3","false","0","0.60","0.10"
"1297","501","2023-01-17","15:24:06","4","xfjts","5","false","0","1.00","0.17"
"1885","501","2023-01-17","15:24:06","1","jv78l","5","false","0","6.50","1.08"
"1515","500","2023-01-07","12:58:25","3","sm0ik","4","true","68","4.80","0.80"
"1112","499","2023-01-13","13:16:50","4","xfjts","4","true","88","0.80","0.13"
